Real,Imaginary
2.27473,-7.63599
2.27543,-7.63591
2.27613,-7.63582
2.27683,-7.63573
2.27754,-7.63565
2.27824,-7.63556
2.27895,-7.63548
2.27965,-7.63540
2.28036,-7.63532
2.28107,-7.63524
2.28178,-7.63516
2.28249,-7.63508
2.28321,-7.63500
2.28392,-7.63492
2.28463,-7.63485
2.28535,-7.63477
2.28607,-7.63470
2.28678,-7.63463
2.28750,-7.63456
2.28822,-7.63448
2.28894,-7.63441
2.28967,-7.63434
2.29039,-7.63428
2.29111,-7.63421
2.29184,-7.63414
2.29257,-7.63408
2.29329,-7.63401
2.29402,-7.63395
2.29475,-7.63389
2.29548,-7.63382
2.29622,-7.63376
2.29695,-7.63370
2.29768,-7.63364
2.29842,-7.63359
2.29915,-7.63353
2.29989,-7.63347
2.30063,-7.63342
2.30137,-7.63336
2.30211,-7.63331
2.30285,-7.63326
2.30359,-7.63321
2.30434,-7.63316
2.30508,-7.63311
2.30583,-7.63306
2.30658,-7.63301
2.30733,-7.63296
2.30808,-7.63292
2.30883,-7.63287
2.30958,-7.63283
2.31033,-7.63279
2.31108,-7.63274
2.31184,-7.63270
2.31260,-7.63266
2.31335,-7.63262
2.31411,-7.63258
2.31487,-7.63255
2.31563,-7.63251
2.31639,-7.63248
2.31716,-7.63244
2.31792,-7.63241
2.31868,-7.63238
2.31945,-7.63234
2.32022,-7.63231
2.32099,-7.63228
2.32176,-7.63226
2.32253,-7.63223
2.32330,-7.63220
2.32407,-7.63218
2.32485,-7.63215
2.32562,-7.63213
2.32640,-7.63210
2.32717,-7.63208
2.32795,-7.63206
2.32873,-7.63204
2.32951,-7.63202
2.33030,-7.63200
2.33108,-7.63199
2.33186,-7.63197
2.33265,-7.63196
2.33343,-7.63194
2.33422,-7.63193
2.33501,-7.63192
2.33580,-7.63190
2.33659,-7.63189
2.33738,-7.63188
2.33818,-7.63188
2.33897,-7.63187
2.33977,-7.63186
2.34056,-7.63186
2.34136,-7.63185
2.34216,-7.63185
2.34296,-7.63185
2.34376,-7.63184
2.34457,-7.63184
2.34537,-7.63184
2.34617,-7.63185
2.34698,-7.63185
2.34779,-7.63185
2.34860,-7.63186
2.34941,-7.63186
2.35022,-7.63187
2.35103,-7.63187
2.35184,-7.63188
2.35265,-7.63189
2.35347,-7.63190
2.35429,-7.63191
2.35510,-7.63193
2.35592,-7.63194
2.35674,-7.63195
2.35756,-7.63197
2.35839,-7.63198
2.35921,-7.63200
2.36003,-7.63202
2.36086,-7.63204
2.36169,-7.63206
2.36252,-7.63208
2.36334,-7.63210
2.36418,-7.63213
2.36501,-7.63215
2.36584,-7.63217
2.36667,-7.63220
2.36751,-7.63223
2.36835,-7.63226
2.36918,-7.63228
2.37002,-7.63231
2.37086,-7.63235
2.37170,-7.63238
2.37255,-7.63241
2.37339,-7.63245
2.37423,-7.63248
2.37508,-7.63252
2.37593,-7.63255
2.37678,-7.63259
2.37763,-7.63263
2.37848,-7.63267
2.37933,-7.63271
2.38018,-7.63275
2.38104,-7.63280
2.38189,-7.63284
2.38275,-7.63289
2.38361,-7.63293
2.38447,-7.63298
2.38533,-7.63303
2.38619,-7.63308
2.38705,-7.63313
2.38791,-7.63318
2.38878,-7.63323
2.38965,-7.63328
2.39051,-7.63334
2.39138,-7.63339
2.39225,-7.63345
2.39312,-7.63351
2.39400,-7.63357
2.39487,-7.63363
2.39575,-7.63369
2.39662,-7.63375
2.39750,-7.63381
2.39838,-7.63387
2.39926,-7.63394
2.40014,-7.63400
2.40102,-7.63407
2.40190,-7.63414
2.40279,-7.63421
2.40368,-7.63428
2.40456,-7.63435
2.40545,-7.63442
2.40634,-7.63449
2.40723,-7.63457
2.40812,-7.63464
2.40902,-7.63472
2.40991,-7.63479
2.41081,-7.63487
2.41171,-7.63495
2.41261,-7.63503
2.41350,-7.63511
2.41441,-7.63519
2.41531,-7.63528
2.41621,-7.63536
2.41712,-7.63545
2.41802,-7.63553
2.41893,-7.63562
2.41984,-7.63571
2.42075,-7.63580
2.42166,-7.63589
2.42257,-7.63598
2.42349,-7.63607
2.42440,-7.63617
2.42532,-7.63626
2.42623,-7.63636
2.42715,-7.63645
2.42807,-7.63655
2.42899,-7.63665
2.42992,-7.63675
2.43084,-7.63685
2.43176,-7.63695
2.43269,-7.63706
2.43362,-7.63716
2.43455,-7.63727
2.43548,-7.63737
2.43641,-7.63748
2.43734,-7.63759
2.43828,-7.63770
2.43921,-7.63781
2.44015,-7.63792
2.44109,-7.63803
2.44202,-7.63815
2.44297,-7.63826
2.44391,-7.63838
2.44485,-7.63850
2.44579,-7.63861
2.44674,-7.63873
2.44769,-7.63885
2.44863,-7.63897
2.44958,-7.63910
2.45054,-7.63922
2.45149,-7.63934
2.45244,-7.63947
2.45340,-7.63960
2.45435,-7.63972
2.45531,-7.63985
2.45627,-7.63998
2.45723,-7.64011
2.45819,-7.64025
2.45915,-7.64038
2.46012,-7.64051
2.46108,-7.64065
2.46205,-7.64079
2.46302,-7.64092
2.46398,-7.64106
2.46496,-7.64120
2.46593,-7.64134
2.46690,-7.64148
2.46787,-7.64163
2.46885,-7.64177
2.46983,-7.64192
2.47081,-7.64206
2.47179,-7.64221
2.47277,-7.64236
2.47375,-7.64251
2.47473,-7.64266
2.47572,-7.64281
2.47671,-7.64296
2.47769,-7.64312
2.47868,-7.64327
2.47967,-7.64343
2.48067,-7.64359
2.48166,-7.64374
2.48265,-7.64390
2.48365,-7.64406
2.48465,-7.64423
2.48565,-7.64439
2.48665,-7.64455
2.48765,-7.64472
2.48865,-7.64488
2.48965,-7.64505
2.49066,-7.64522
2.49167,-7.64539
2.49267,-7.64556
2.49368,-7.64573
2.49469,-7.64591
2.49571,-7.64608
2.49672,-7.64625
2.49774,-7.64643
2.49875,-7.64661
2.49977,-7.64679
2.50079,-7.64697
2.50181,-7.64715
2.50283,-7.64733
2.50386,-7.64751
2.50488,-7.64770
2.50591,-7.64788
2.50693,-7.64807
2.50796,-7.64826
2.50899,-7.64844
2.51002,-7.64863
2.51106,-7.64882
2.51209,-7.64902
2.51313,-7.64921
2.51417,-7.64940
2.51520,-7.64960
2.51624,-7.64980
2.51729,-7.64999
2.51833,-7.65019
2.51937,-7.65039
2.52042,-7.65059
2.52147,-7.65080
2.52251,-7.65100
2.52356,-7.65121
2.52461,-7.65141
2.52567,-7.65162
2.52672,-7.65183
2.52778,-7.65204
2.52883,-7.65225
2.52989,-7.65246
2.53095,-7.65267
2.53201,-7.65288
2.53308,-7.65310
2.53414,-7.65332
2.53521,-7.65353
2.53627,-7.65375
2.53734,-7.65397
2.53841,-7.65419
2.53948,-7.65441
2.54056,-7.65464
2.54163,-7.65486
2.54271,-7.65509
2.54378,-7.65531
2.54486,-7.65554
2.54594,-7.65577
2.54702,-7.65600
2.54811,-7.65623
2.54919,-7.65647
2.55028,-7.65670
2.55136,-7.65693
2.55245,-7.65717
2.55354,-7.65741
2.55463,-7.65765
2.55573,-7.65789
2.55682,-7.65813
2.55792,-7.65837
2.55901,-7.65861
2.56011,-7.65886
2.56121,-7.65910
2.56232,-7.65935
2.56342,-7.65960
2.56452,-7.65985
2.56563,-7.66010
2.56674,-7.66035
2.56785,-7.66060
2.56896,-7.66086
2.57007,-7.66111
2.57118,-7.66137
2.57230,-7.66163
2.57342,-7.66188
2.57453,-7.66214
2.57565,-7.66241
2.57678,-7.66267
2.57790,-7.66293
2.57902,-7.66320
2.58015,-7.66346
2.58128,-7.66373
2.58240,-7.66400
2.58353,-7.66427
2.58467,-7.66454
2.58580,-7.66481
2.58693,-7.66508
2.58807,-7.66536
2.58921,-7.66563
2.59035,-7.66591
2.59149,-7.66619
2.59263,-7.66647
2.59377,-7.66675
2.59492,-7.66703
2.59607,-7.66732
2.59721,-7.66760
2.59836,-7.66789
2.59952,-7.66817
2.60067,-7.66846
2.60182,-7.66875
2.60298,-7.66904
2.60414,-7.66933
2.60530,-7.66963
2.60646,-7.66992
2.60762,-7.67021
2.60878,-7.67051
2.60995,-7.67081
2.61112,-7.67111
2.61228,-7.67141
2.61345,-7.67171
2.61463,-7.67201
2.61580,-7.67232
2.61697,-7.67262
2.61815,-7.67293
2.61933,-7.67324
2.62051,-7.67355
2.62169,-7.67386
2.62287,-7.67417
2.62406,-7.67448
2.62524,-7.67480
2.62643,-7.67511
2.62762,-7.67543
2.62881,-7.67575
2.63000,-7.67607
2.63119,-7.67639
2.63239,-7.67671
2.63359,-7.67703
2.63478,-7.67736
2.63598,-7.67768
2.63719,-7.67801
2.63839,-7.67834
2.63959,-7.67867
2.64080,-7.67900
2.64201,-7.67933
2.64322,-7.67966
2.64443,-7.68000
2.64564,-7.68033
2.64686,-7.68067
2.64807,-7.68101
2.64929,-7.68135
2.65051,-7.68169
2.65173,-7.68203
2.65295,-7.68238
2.65418,-7.68272
2.65540,-7.68307
2.65663,-7.68342
2.65786,-7.68376
2.65909,-7.68411
2.66032,-7.68447
2.66155,-7.68482
2.66279,-7.68517
2.66403,-7.68553
2.66527,-7.68589
2.66651,-7.68624
2.66775,-7.68660
2.66899,-7.68696
2.67024,-7.68733
2.67148,-7.68769
2.67273,-7.68805
2.67398,-7.68842
2.67524,-7.68879
2.67649,-7.68915
2.67774,-7.68952
2.67900,-7.68990
2.68026,-7.69027
2.68152,-7.69064
2.68278,-7.69102
2.68405,-7.69139
2.68531,-7.69177
2.68658,-7.69215
2.68785,-7.69253
2.68912,-7.69291
2.69039,-7.69330
2.69166,-7.69368
2.69294,-7.69407
2.69422,-7.69445
2.69549,-7.69484
2.69677,-7.69523
2.69806,-7.69562
2.69934,-7.69601
2.70063,-7.69641
2.70191,-7.69680
2.70320,-7.69720
2.70449,-7.69760
2.70579,-7.69800
2.70708,-7.69840
2.70838,-7.69880
2.70967,-7.69920
2.71097,-7.69961
2.71227,-7.70001
2.71358,-7.70042
2.71488,-7.70083
2.71619,-7.70124
2.71750,-7.70165
2.71880,-7.70206
2.72012,-7.70248
2.72143,-7.70289
2.72274,-7.70331
2.72406,-7.70373
2.72538,-7.70415
2.72670,-7.70457
2.72802,-7.70499
2.72934,-7.70542
2.73067,-7.70584
2.73200,-7.70627
2.73333,-7.70670
2.73466,-7.70713
2.73599,-7.70756
2.73732,-7.70799
2.73866,-7.70842
2.74000,-7.70886
2.74134,-7.70930
2.74268,-7.70973
2.74402,-7.71017
2.74537,-7.71061
2.74671,-7.71106
2.74806,-7.71150
2.74941,-7.71194
2.75076,-7.71239
2.75212,-7.71284
2.75347,-7.71329
2.75483,-7.71374
2.75619,-7.71419
2.75755,-7.71464
2.75891,-7.71510
2.76028,-7.71555
2.76164,-7.71601
2.76301,-7.71647
2.76438,-7.71693
2.76575,-7.71739
2.76713,-7.71786
2.76850,-7.71832
2.76988,-7.71879
2.77126,-7.71925
2.77264,-7.71972
2.77402,-7.72019
2.77541,-7.72067
2.77679,-7.72114
2.77818,-7.72161
2.77957,-7.72209
2.78096,-7.72257
2.78236,-7.72305
2.78375,-7.72353
2.78515,-7.72401
2.78655,-7.72449
2.78795,-7.72498
2.78935,-7.72546
2.79076,-7.72595
2.79216,-7.72644
2.79357,-7.72693
2.79498,-7.72742
2.79640,-7.72792
2.79781,-7.72841
2.79923,-7.72891
2.80064,-7.72941
2.80206,-7.72991
2.80349,-7.73041
2.80491,-7.73091
2.80633,-7.73142
2.80776,-7.73192
2.80919,-7.73243
2.81062,-7.73294
2.81206,-7.73345
2.81349,-7.73396
2.81493,-7.73447
2.81637,-7.73499
2.81781,-7.73550
2.81925,-7.73602
2.82069,-7.73654
2.82214,-7.73706
2.82359,-7.73758
2.82504,-7.73810
2.82649,-7.73863
2.82795,-7.73916
2.82940,-7.73968
2.83086,-7.74021
2.83232,-7.74074
2.83378,-7.74128
2.83525,-7.74181
2.83671,-7.74235
2.83818,-7.74288
2.83965,-7.74342
2.84112,-7.74396
2.84259,-7.74450
2.84407,-7.74505
2.84555,-7.74559
2.84703,-7.74614
2.84851,-7.74669
2.84999,-7.74724
2.85148,-7.74779
2.85296,-7.74834
2.85445,-7.74889
2.85595,-7.74945
2.85744,-7.75001
2.85893,-7.75056
2.86043,-7.75112
2.86193,-7.75169
2.86343,-7.75225
2.86493,-7.75281
2.86644,-7.75338
2.86795,-7.75395
2.86946,-7.75452
2.87097,-7.75509
2.87248,-7.75566
2.87400,-7.75624
2.87551,-7.75681
2.87703,-7.75739
2.87855,-7.75797
2.88008,-7.75855
2.88160,-7.75913
2.88313,-7.75971
2.88466,-7.76030
2.88619,-7.76089
2.88773,-7.76147
2.88926,-7.76206
2.89080,-7.76266
2.89234,-7.76325
2.89388,-7.76384
2.89542,-7.76444
2.89697,-7.76504
2.89852,-7.76564
2.90007,-7.76624
2.90162,-7.76684
2.90317,-7.76745
2.90473,-7.76805
2.90629,-7.76866
2.90785,-7.76927
2.90941,-7.76988
2.91098,-7.77049
2.91254,-7.77111
2.91411,-7.77172
2.91568,-7.77234
2.91726,-7.77296
2.91883,-7.77358
2.92041,-7.77420
2.92199,-7.77482
2.92357,-7.77545
2.92515,-7.77608
2.92674,-7.77671
2.92833,-7.77734
2.92992,-7.77797
2.93151,-7.77860
2.93310,-7.77924
2.93470,-7.77987
2.93630,-7.78051
2.93790,-7.78115
2.93950,-7.78180
2.94110,-7.78244
2.94271,-7.78308
2.94432,-7.78373
2.94593,-7.78438
2.94754,-7.78503
2.94916,-7.78568
2.95078,-7.78634
2.95240,-7.78699
2.95402,-7.78765
2.95564,-7.78831
2.95727,-7.78897
2.95890,-7.78963
2.96053,-7.79029
2.96216,-7.79096
2.96380,-7.79163
2.96544,-7.79229
2.96708,-7.79296
2.96872,-7.79364
2.97036,-7.79431
2.97201,-7.79499
2.97366,-7.79566
2.97531,-7.79634
2.97696,-7.79702
2.97861,-7.79771
2.98027,-7.79839
2.98193,-7.79908
2.98359,-7.79976
2.98526,-7.80045
2.98692,-7.80114
2.98859,-7.80184
2.99026,-7.80253
2.99194,-7.80323
2.99361,-7.80393
2.99529,-7.80462
2.99697,-7.80533
2.99865,-7.80603
3.00033,-7.80673
3.00202,-7.80744
3.00371,-7.80815
3.00540,-7.80886
3.00709,-7.80957
3.00879,-7.81029
3.01049,-7.81100
3.01219,-7.81172
3.01389,-7.81244
3.01559,-7.81316
3.01730,-7.81388
3.01901,-7.81460
3.02072,-7.81533
3.02244,-7.81606
3.02415,-7.81679
3.02587,-7.81752
3.02759,-7.81825
3.02932,-7.81899
3.03104,-7.81972
3.03277,-7.82046
3.03450,-7.82120
3.03623,-7.82195
3.03797,-7.82269
3.03970,-7.82344
3.04144,-7.82418
3.04319,-7.82493
3.04493,-7.82568
3.04668,-7.82644
3.04843,-7.82719
3.05018,-7.82795
3.05193,-7.82871
3.05369,-7.82947
3.05545,-7.83023
3.05721,-7.83099
3.05897,-7.83176
3.06074,-7.83253
3.06250,-7.83330
3.06427,-7.83407
3.06605,-7.83484
3.06782,-7.83561
3.06960,-7.83639
3.07138,-7.83717
3.07316,-7.83795
3.07495,-7.83873
3.07674,-7.83952
3.07853,-7.84030
3.08032,-7.84109
3.08211,-7.84188
3.08391,-7.84267
3.08571,-7.84347
3.08751,-7.84426
3.08932,-7.84506
3.09112,-7.84586
3.09293,-7.84666
3.09474,-7.84746
3.09656,-7.84827
3.09838,-7.84907
3.10020,-7.84988
3.10202,-7.85069
3.10384,-7.85151
3.10567,-7.85232
3.10750,-7.85314
3.10933,-7.85395
3.11116,-7.85477
3.11300,-7.85560
3.11484,-7.85642
3.11668,-7.85725
3.11853,-7.85807
3.12037,-7.85890
3.12222,-7.85973
3.12407,-7.86057
3.12593,-7.86140
3.12778,-7.86224
3.12964,-7.86308
3.13151,-7.86392
3.13337,-7.86476
3.13524,-7.86561
3.13711,-7.86646
3.13898,-7.86731
3.14085,-7.86816
3.14273,-7.86901
3.14461,-7.86987
3.14649,-7.87072
3.14838,-7.87158
3.15027,-7.87244
3.15216,-7.87330
3.15405,-7.87417
3.15595,-7.87504
3.15784,-7.87590
3.15974,-7.87678
3.16165,-7.87765
3.16355,-7.87852
3.16546,-7.87940
3.16737,-7.88028
3.16929,-7.88116
3.17120,-7.88204
3.17312,-7.88293
3.17504,-7.88381
3.17697,-7.88470
3.17889,-7.88559
3.18082,-7.88649
3.18276,-7.88738
3.18469,-7.88828
3.18663,-7.88918
3.18857,-7.89008
3.19051,-7.89098
3.19246,-7.89189
3.19441,-7.89279
3.19636,-7.89370
3.19831,-7.89461
3.20027,-7.89553
3.20223,-7.89644
3.20419,-7.89736
3.20615,-7.89828
3.20812,-7.89920
3.21009,-7.90012
3.21206,-7.90105
3.21404,-7.90198
3.21602,-7.90291
3.21800,-7.90384
3.21998,-7.90477
3.22197,-7.90571
3.22396,-7.90665
3.22595,-7.90759
3.22794,-7.90853
3.22994,-7.90947
3.23194,-7.91042
3.23394,-7.91137
3.23595,-7.91232
3.23796,-7.91327
3.23997,-7.91423
3.24198,-7.91518
3.24400,-7.91614
3.24602,-7.91710
3.24804,-7.91807
3.25007,-7.91903
3.25209,-7.92000
3.25412,-7.92097
3.25616,-7.92194
3.25820,-7.92292
3.26023,-7.92389
3.26228,-7.92487
3.26432,-7.92585
3.26637,-7.92684
3.26842,-7.92782
3.27047,-7.92881
3.27253,-7.92980
3.27459,-7.93079
3.27665,-7.93178
3.27872,-7.93278
3.28079,-7.93378
3.28286,-7.93478
3.28493,-7.93578
3.28701,-7.93678
3.28909,-7.93779
3.29117,-7.93880
3.29326,-7.93981
3.29534,-7.94082
3.29743,-7.94184
3.29953,-7.94286
3.30163,-7.94388
3.30373,-7.94490
3.30583,-7.94592
3.30794,-7.94695
3.31004,-7.94798
3.31216,-7.94901
3.31427,-7.95004
3.31639,-7.95108
3.31851,-7.95212
3.32063,-7.95316
3.32276,-7.95420
3.32489,-7.95525
3.32702,-7.95629
3.32916,-7.95734
3.33130,-7.95839
3.33344,-7.95945
3.33558,-7.96050
3.33773,-7.96156
3.33988,-7.96262
3.34204,-7.96369
3.34419,-7.96475
3.34635,-7.96582
3.34852,-7.96689
3.35068,-7.96796
3.35285,-7.96903
3.35502,-7.97011
3.35720,-7.97119
3.35938,-7.97227
3.36156,-7.97336
3.36374,-7.97444
3.36593,-7.97553
3.36812,-7.97662
3.37032,-7.97771
3.37251,-7.97881
3.37471,-7.97991
3.37692,-7.98101
3.37912,-7.98211
3.38133,-7.98322
3.38354,-7.98432
3.38576,-7.98543
3.38798,-7.98654
3.39020,-7.98766
3.39243,-7.98878
3.39465,-7.98990
3.39689,-7.99102
3.39912,-7.99214
3.40136,-7.99327
3.40360,-7.99440
3.40584,-7.99553
3.40809,-7.99666
3.41034,-7.99780
3.41260,-7.99894
3.41485,-8.00008
3.41711,-8.00122
3.41938,-8.00237
3.42164,-8.00351
3.42391,-8.00466
3.42619,-8.00582
3.42846,-8.00697
3.43074,-8.00813
3.43303,-8.00929
3.43531,-8.01045
3.43760,-8.01162
3.43989,-8.01279
3.44219,-8.01396
3.44449,-8.01513
3.44679,-8.01630
3.44910,-8.01748
3.45141,-8.01866
3.45372,-8.01985
3.45604,-8.02103
3.45836,-8.02222
3.46068,-8.02341
3.46300,-8.02460
3.46533,-8.02580
3.46767,-8.02699
3.47000,-8.02819
3.47234,-8.02940
3.47468,-8.03060
3.47703,-8.03181
3.47938,-8.03302
3.48173,-8.03423
3.48409,-8.03545
3.48645,-8.03667
3.48881,-8.03789
3.49118,-8.03911
3.49355,-8.04034
3.49592,-8.04157
3.49830,-8.04280
3.50068,-8.04403
3.50306,-8.04527
3.50545,-8.04650
3.50784,-8.04775
3.51023,-8.04899
3.51263,-8.05024
3.51503,-8.05149
3.51744,-8.05274
3.51984,-8.05399
3.52226,-8.05525
3.52467,-8.05651
3.52709,-8.05777
3.52951,-8.05904
3.53194,-8.06030
3.53437,-8.06157
3.53680,-8.06285
3.53923,-8.06412
3.54167,-8.06540
3.54412,-8.06668
3.54656,-8.06796
3.54901,-8.06925
3.55147,-8.07054
3.55393,-8.07183
3.55639,-8.07312
3.55885,-8.07442
3.56132,-8.07572
3.56379,-8.07702
3.56627,-8.07833
3.56875,-8.07964
3.57123,-8.08095
3.57372,-8.08226
3.57621,-8.08358
3.57870,-8.08489
3.58120,-8.08622
3.58370,-8.08754
3.58620,-8.08887
3.58871,-8.09020
3.59122,-8.09153
3.59374,-8.09286
3.59626,-8.09420
3.59878,-8.09554
3.60131,-8.09689
3.60384,-8.09823
3.60637,-8.09958
3.60891,-8.10093
3.61145,-8.10229
3.61400,-8.10365
3.61655,-8.10501
3.61910,-8.10637
3.62166,-8.10773
3.62422,-8.10910
3.62678,-8.11047
3.62935,-8.11185
3.63192,-8.11323
3.63450,-8.11461
3.63708,-8.11599
3.63966,-8.11738
3.64225,-8.11876
3.64484,-8.12016
3.64743,-8.12155
3.65003,-8.12295
3.65263,-8.12435
3.65524,-8.12575
3.65785,-8.12716
3.66047,-8.12857
3.66308,-8.12998
3.66571,-8.13139
3.66833,-8.13281
3.67096,-8.13423
3.67359,-8.13565
3.67623,-8.13708
3.67887,-8.13851
3.68152,-8.13994
3.68417,-8.14138
3.68682,-8.14281
3.68948,-8.14426
3.69214,-8.14570
3.69481,-8.14715
3.69748,-8.14860
3.70015,-8.15005
3.70283,-8.15151
3.70551,-8.15297
3.70819,-8.15443
3.71088,-8.15589
3.71358,-8.15736
3.71627,-8.15883
3.71897,-8.16031
3.72168,-8.16178
3.72439,-8.16326
3.72710,-8.16475
3.72982,-8.16623
3.73254,-8.16772
3.73527,-8.16921
3.73800,-8.17071
3.74073,-8.17221
3.74347,-8.17371
3.74621,-8.17521
3.74896,-8.17672
3.75171,-8.17823
3.75447,-8.17975
3.75723,-8.18126
3.75999,-8.18278
3.76276,-8.18431
3.76553,-8.18583
3.76830,-8.18736
3.77108,-8.18890
3.77387,-8.19043
3.77666,-8.19197
3.77945,-8.19351
3.78225,-8.19506
3.78505,-8.19661
3.78785,-8.19816
3.79066,-8.19971
3.79348,-8.20127
3.79629,-8.20283
3.79912,-8.20440
3.80194,-8.20596
3.80477,-8.20753
3.80761,-8.20911
3.81045,-8.21069
3.81329,-8.21227
3.81614,-8.21385
3.81899,-8.21544
3.82185,-8.21703
3.82471,-8.21862
3.82758,-8.22022
3.83045,-8.22182
3.83332,-8.22342
3.83620,-8.22503
3.83909,-8.22664
3.84197,-8.22825
3.84487,-8.22986
3.84776,-8.23148
3.85066,-8.23311
3.85357,-8.23473
3.85648,-8.23636
3.85940,-8.23800
3.86231,-8.23963
3.86524,-8.24127
3.86817,-8.24292
3.87110,-8.24456
3.87404,-8.24621
3.87698,-8.24786
3.87992,-8.24952
3.88287,-8.25118
3.88583,-8.25284
3.88879,-8.25451
3.89175,-8.25618
3.89472,-8.25785
3.89770,-8.25953
3.90068,-8.26121
3.90366,-8.26289
3.90665,-8.26458
3.90964,-8.26627
3.91263,-8.26797
3.91564,-8.26966
3.91864,-8.27136
3.92165,-8.27307
3.92467,-8.27478
3.92769,-8.27649
3.93071,-8.27820
3.93374,-8.27992
3.93678,-8.28164
3.93982,-8.28337
3.94286,-8.28510
3.94591,-8.28683
3.94896,-8.28857
3.95202,-8.29031
3.95508,-8.29205
3.95815,-8.29380
3.96122,-8.29555
3.96430,-8.29730
3.96738,-8.29906
3.97047,-8.30082
3.97356,-8.30258
3.97666,-8.30435
3.97976,-8.30612
3.98287,-8.30790
3.98598,-8.30968
3.98909,-8.31146
3.99222,-8.31325
3.99534,-8.31504
3.99847,-8.31683
4.00161,-8.31863
4.00475,-8.32043
4.00789,-8.32223
4.01105,-8.32404
4.01420,-8.32585
4.01736,-8.32767
4.02053,-8.32949
4.02370,-8.33131
4.02687,-8.33314
4.03006,-8.33497
4.03324,-8.33680
4.03643,-8.33864
4.03963,-8.34048
4.04283,-8.34233
4.04604,-8.34418
4.04925,-8.34603
4.05246,-8.34789
4.05568,-8.34975
4.05891,-8.35162
4.06214,-8.35348
4.06538,-8.35536
4.06862,-8.35723
4.07187,-8.35911
4.07512,-8.36100
4.07838,-8.36288
4.08164,-8.36477
4.08491,-8.36667
4.08818,-8.36857
4.09146,-8.37047
4.09475,-8.37238
4.09803,-8.37429
4.10133,-8.37621
4.10463,-8.37812
4.10793,-8.38005
4.11124,-8.38197
4.11456,-8.38390
4.11788,-8.38584
4.12121,-8.38778
4.12454,-8.38972
4.12788,-8.39167
4.13122,-8.39362
4.13457,-8.39557
4.13792,-8.39753
4.14128,-8.39949
4.14464,-8.40146
4.14801,-8.40343
4.15139,-8.40540
4.15477,-8.40738
4.15815,-8.40936
4.16154,-8.41135
4.16494,-8.41334
4.16834,-8.41534
4.17175,-8.41733
4.17516,-8.41934
4.17858,-8.42134
4.18201,-8.42336
4.18544,-8.42537
4.18887,-8.42739
4.19232,-8.42941
4.19576,-8.43144
4.19922,-8.43347
4.20267,-8.43551
4.20614,-8.43755
4.20961,-8.43959
4.21308,-8.44164
4.21656,-8.44370
4.22005,-8.44575
4.22354,-8.44781
4.22704,-8.44988
4.23054,-8.45195
4.23405,-8.45402
4.23757,-8.45610
4.24109,-8.45818
4.24462,-8.46027
4.24815,-8.46236
4.25169,-8.46446
4.25523,-8.46656
4.25878,-8.46866
4.26234,-8.47077
4.26590,-8.47288
4.26947,-8.47500
4.27304,-8.47712
4.27662,-8.47925
4.28021,-8.48138
4.28380,-8.48351
4.28740,-8.48565
4.29100,-8.48780
4.29461,-8.48994
4.29823,-8.49210
4.30185,-8.49425
4.30548,-8.49641
4.30911,-8.49858
4.31275,-8.50075
4.31639,-8.50292
4.32005,-8.50510
4.32370,-8.50729
4.32737,-8.50947
4.33104,-8.51167
4.33471,-8.51386
4.33840,-8.51607
4.34209,-8.51827
4.34578,-8.52048
4.34948,-8.52270
4.35319,-8.52492
4.35690,-8.52714
4.36062,-8.52937
4.36435,-8.53161
4.36808,-8.53384
4.37182,-8.53609
4.37556,-8.53834
4.37931,-8.54059
4.38307,-8.54284
4.38683,-8.54511
4.39060,-8.54737
4.39438,-8.54964
4.39816,-8.55192
4.40195,-8.55420
4.40575,-8.55648
4.40955,-8.55877
4.41336,-8.56107
4.41717,-8.56337
4.42099,-8.56567
4.42482,-8.56798
4.42866,-8.57030
4.43250,-8.57261
4.43634,-8.57494
4.44020,-8.57727
4.44406,-8.57960
4.44793,-8.58194
4.45180,-8.58428
4.45568,-8.58663
4.45957,-8.58898
4.46346,-8.59134
4.46736,-8.59370
4.47127,-8.59607
4.47518,-8.59844
4.47910,-8.60082
4.48303,-8.60320
4.48696,-8.60559
4.49090,-8.60798
4.49485,-8.61038
4.49880,-8.61278
4.50277,-8.61518
4.50673,-8.61760
4.51071,-8.62001
4.51469,-8.62244
4.51868,-8.62486
4.52267,-8.62730
4.52667,-8.62973
4.53068,-8.63218
4.53470,-8.63462
4.53872,-8.63708
4.54275,-8.63953
4.54679,-8.64200
4.55083,-8.64447
